Order_ID,Order_Date,Customer_ID,Region,Category,Sales
ORD-9002,11-01-2023,1304,EMEA,Technology,1661.01
ORD-9003,11-01-2023,2167,EMEA,Office Supplies,832.99
ORD-9004,11-01-2023,1110,EMEA,Technology,1322.79
ORD-9005,11-01-2023,2013,APAC,Technology,757.36
ORD-9006,11-01-2023,1231,LATAM,Furniture,1397.12
ORD-9007,11-01-2023,2714,NA,Furniture,523.5
ORD-9008,11-01-2023,2607,LATAM,Office Supplies,63.42
ORD-9009,11-01-2023,2745,APAC,Furniture,1896.62
ORD-9010,11-01-2023,2755,EMEA,Furniture,52.41
ORD-9011,11-01-2023,2615,NA,Furniture,1651.72
ORD-9012,11-01-2023,2523,NA,Technology,354.89
ORD-9013,11-01-2023,1594,LATAM,Furniture,796.6
ORD-9014,11-01-2023,2577,APAC,Furniture,1648.53
ORD-9015,11-01-2023,2296,APAC,Furniture,427.75
ORD-9016,11-01-2023,2726,APAC,Technology,1734.1
ORD-9017,11-01-2023,1172,NA,Office Supplies,1005.56
ORD-9018,11-01-2023,1972,LATAM,Technology,744.98
ORD-9019,11-01-2023,2030,NA,Technology,1331.63
ORD-9020,11-01-2023,2178,NA,Furniture,695.95
ORD-9021,11-01-2023,2545,EMEA,Office Supplies,707.63
ORD-9022,11-01-2023,1545,LATAM,Furniture,1472.38
ORD-9023,11-01-2023,1547,EMEA,Furniture,633.47
ORD-9024,11-01-2023,2944,APAC,Office Supplies,417.53
ORD-9025,12-01-2023,1517,NA,Office Supplies,1619.14
ORD-9026,12-01-2023,2943,LATAM,Technology,1614.63
ORD-9027,12-01-2023,1913,APAC,Office Supplies,1005.22
ORD-9028,12-01-2023,1214,LATAM,Technology,1062.78
ORD-9029,12-01-2023,1133,NA,Technology,1398.23
ORD-9030,12-01-2023,1284,LATAM,Furniture,1028.36
ORD-9031,12-01-2023,2149,APAC,Furniture,845.74
ORD-9032,12-01-2023,2944,EMEA,Furniture,1989.89
ORD-9033,12-01-2023,2462,NA,Office Supplies,312.33
ORD-9034,12-01-2023,2872,EMEA,Office Supplies,1193.6
ORD-9035,12-01-2023,1685,NA,Technology,1774.01
ORD-9036,12-01-2023,2175,APAC,Technology,1380.69
ORD-9037,12-01-2023,1330,NA,Technology,1764.23
ORD-9038,12-01-2023,2561,EMEA,Office Supplies,685.94
ORD-9039,12-01-2023,2406,NA,Technology,558.55
ORD-9040,12-01-2023,2138,APAC,Technology,1705.52
ORD-9041,12-01-2023,1893,NA,Office Supplies,800.35
ORD-9042,12-01-2023,2505,EMEA,Furniture,1425.17
ORD-9043,12-01-2023,2307,APAC,Office Supplies,312.54
ORD-9044,12-01-2023,1898,EMEA,Technology,1516.56
ORD-9045,12-01-2023,2098,NA,Furniture,1106.99
ORD-9046,12-01-2023,2189,LATAM,Office Supplies,551.85
ORD-9047,12-01-2023,2212,EMEA,Furniture,999.12
ORD-9048,12-01-2023,1077,NA,Furniture,1399.95
ORD-9049,13-01-2023,1946,LATAM,Technology,43.54
ORD-9050,13-01-2023,2625,LATAM,Office Supplies,1282.18
ORD-9051,13-01-2023,1687,APAC,Technology,1092.35
ORD-9052,13-01-2023,1020,LATAM,Office Supplies,456.17
ORD-9053,13-01-2023,1565,EMEA,Office Supplies,1510.9
ORD-9054,13-01-2023,2207,EMEA,Office Supplies,620.85
ORD-9055,13-01-2023,2894,LATAM,Furniture,568.18
ORD-9056,13-01-2023,2245,NA,Furniture,953.01
ORD-9057,13-01-2023,1826,EMEA,Technology,1358.78
ORD-9058,13-01-2023,2351,EMEA,Office Supplies,1859.12
ORD-9059,13-01-2023,1178,APAC,Office Supplies,299.89
ORD-9060,13-01-2023,2811,NA,Furniture,805.01
ORD-9061,13-01-2023,2135,LATAM,Office Supplies,152.64
ORD-9062,13-01-2023,2759,NA,Technology,1521.93
ORD-9063,13-01-2023,2749,APAC,Office Supplies,906.51
ORD-9064,13-01-2023,2082,APAC,Office Supplies,1419.72
ORD-9065,13-01-2023,2350,NA,Furniture,657.94
ORD-9066,13-01-2023,1904,APAC,Office Supplies,1691.75
ORD-9067,13-01-2023,2644,APAC,Technology,1078.96
ORD-9068,13-01-2023,2920,APAC,Technology,1888.34
ORD-9069,13-01-2023,1668,NA,Technology,176.05
ORD-9070,13-01-2023,1190,APAC,Technology,1038.27
ORD-9071,13-01-2023,2223,LATAM,Furniture,1537.58
ORD-9072,13-01-2023,2335,LATAM,Office Supplies,1208.3
ORD-9073,14-01-2023,1707,EMEA,Furniture,65.92
ORD-9074,14-01-2023,2058,LATAM,Technology,1945.23
ORD-9075,14-01-2023,1378,EMEA,Office Supplies,610.56
ORD-9076,14-01-2023,1386,NA,Furniture,513.57
ORD-9077,14-01-2023,2781,APAC,Office Supplies,981.61
ORD-9078,14-01-2023,1236,LATAM,Technology,1093.47
ORD-9079,14-01-2023,1615,EMEA,Technology,1537.25
ORD-9080,14-01-2023,2542,NA,Office Supplies,798.68
ORD-9081,14-01-2023,1282,EMEA,Office Supplies,891.12
ORD-9082,14-01-2023,1000,APAC,Technology,1079.22
ORD-9083,14-01-2023,2754,LATAM,Furniture,800.89
ORD-9084,14-01-2023,1463,NA,Technology,1830.81
ORD-9085,14-01-2023,2253,EMEA,Office Supplies,1705.48
ORD-9086,14-01-2023,1966,NA,Furniture,920.85
ORD-9087,14-01-2023,1171,EMEA,Technology,20.39
ORD-9088,14-01-2023,2110,EMEA,Office Supplies,1803.85
ORD-9089,14-01-2023,2576,APAC,Office Supplies,266.19
ORD-9090,14-01-2023,2146,APAC,Office Supplies,504.13
ORD-9091,14-01-2023,1842,EMEA,Furniture,321.68
ORD-9092,14-01-2023,2321,LATAM,Furniture,376.03
ORD-9093,14-01-2023,2908,NA,Furniture,1609.7
ORD-9094,14-01-2023,2952,NA,Furniture,1167.41
ORD-9095,14-01-2023,1689,APAC,Office Supplies,1913.07
ORD-9096,14-01-2023,1574,LATAM,Office Supplies,478.28
ORD-9097,15-01-2023,2507,EMEA,Furniture,981.56
ORD-9098,15-01-2023,1164,APAC,Furniture,1955.31
ORD-9099,15-01-2023,2722,EMEA,Office Supplies,1656.36
ORD-9100,15-01-2023,1382,EMEA,Technology,1462.66
ORD-9101,15-01-2023,1208,APAC,Technology,394.17
ORD-9102,15-01-2023,2762,LATAM,Office Supplies,1543.42
ORD-9103,15-01-2023,2455,NA,Furniture,708.18
ORD-9104,15-01-2023,2412,APAC,Furniture,1070.46
ORD-9105,15-01-2023,2583,LATAM,Office Supplies,1226.14
ORD-9106,15-01-2023,1223,EMEA,Technology,1226.54
ORD-9107,15-01-2023,1002,APAC,Office Supplies,1458.52
ORD-9108,15-01-2023,1371,NA,Office Supplies,1330.17
ORD-9109,15-01-2023,2710,NA,Office Supplies,155.37
ORD-9110,15-01-2023,2469,EMEA,Furniture,925.55
ORD-9111,15-01-2023,1610,APAC,Furniture,1334.76
ORD-9112,15-01-2023,1115,NA,Furniture,606.07
ORD-9113,15-01-2023,2293,APAC,Technology,639.85
ORD-9114,15-01-2023,1446,NA,Office Supplies,266.64
ORD-9115,15-01-2023,2391,EMEA,Office Supplies,848.86
ORD-9116,15-01-2023,2276,EMEA,Technology,1973.92
ORD-9117,15-01-2023,2340,APAC,Furniture,584.93
ORD-9118,15-01-2023,1414,LATAM,Office Supplies,1072.25
ORD-9119,15-01-2023,2118,LATAM,Technology,1491.61
ORD-9120,15-01-2023,2808,EMEA,Furniture,46.72
ORD-9121,16-01-2023,1891,NA,Furniture,1802.87
ORD-9122,16-01-2023,2047,LATAM,Office Supplies,785.37
ORD-9123,16-01-2023,2651,EMEA,Furniture,1740.85
ORD-9124,16-01-2023,1662,NA,Technology,97.12
ORD-9125,16-01-2023,2873,NA,Furniture,308.41
ORD-9126,16-01-2023,2073,LATAM,Office Supplies,658.61
ORD-9127,16-01-2023,2525,EMEA,Technology,704.01
ORD-9128,16-01-2023,1717,NA,Furniture,1698.63
ORD-9129,16-01-2023,2521,NA,Furniture,42.18
ORD-9130,16-01-2023,2358,APAC,Furniture,1289.4
ORD-9131,16-01-2023,2102,APAC,Technology,280
ORD-9132,16-01-2023,2605,LATAM,Furniture,1649.97
ORD-9133,16-01-2023,2050,APAC,Office Supplies,1561.58
ORD-9134,16-01-2023,1270,EMEA,Technology,1009.84
ORD-9135,16-01-2023,1561,LATAM,Technology,441.12
ORD-9136,16-01-2023,1803,LATAM,Furniture,1276.3
ORD-9137,16-01-2023,1246,APAC,Technology,329.39
ORD-9138,16-01-2023,2799,NA,Office Supplies,396.25
ORD-9139,16-01-2023,2614,EMEA,Technology,1260.85
ORD-9140,16-01-2023,1386,EMEA,Office Supplies,1982.63
ORD-9141,16-01-2023,1701,EMEA,Furniture,1784.3
ORD-9142,16-01-2023,1558,LATAM,Technology,1194.35
ORD-9143,16-01-2023,1972,EMEA,Office Supplies,1086.3
ORD-9144,16-01-2023,2384,NA,Furniture,1996.8
ORD-9145,17-01-2023,2889,NA,Office Supplies,1103.85
ORD-9146,17-01-2023,1983,APAC,Technology,851.83
ORD-9147,17-01-2023,2511,EMEA,Technology,1820.92
ORD-9148,17-01-2023,1351,LATAM,Office Supplies,483.68
ORD-9149,17-01-2023,2724,APAC,Furniture,213.1
ORD-9150,17-01-2023,2951,NA,Furniture,1275.5
ORD-9151,17-01-2023,2279,EMEA,Furniture,209.78
ORD-9152,17-01-2023,2245,NA,Furniture,758.83
ORD-9153,17-01-2023,2907,APAC,Office Supplies,858.68
ORD-9154,17-01-2023,1752,NA,Technology,1104.13
ORD-9155,17-01-2023,1780,EMEA,Office Supplies,1983.49
ORD-9156,17-01-2023,2024,EMEA,Technology,457.54
ORD-9157,17-01-2023,1545,APAC,Technology,764
ORD-9158,17-01-2023,2469,EMEA,Office Supplies,281.84
ORD-9159,17-01-2023,1078,NA,Office Supplies,1223.07
ORD-9160,17-01-2023,2259,NA,Furniture,1460.79
ORD-9161,17-01-2023,1333,LATAM,Technology,974.51
ORD-9162,17-01-2023,1888,LATAM,Furniture,506.75
ORD-9163,17-01-2023,2372,LATAM,Furniture,1249.36
ORD-9164,17-01-2023,2121,NA,Office Supplies,1087.53
ORD-9165,17-01-2023,2105,NA,Furniture,358.95
ORD-9166,17-01-2023,1501,APAC,Furniture,823.25
ORD-9167,17-01-2023,2990,LATAM,Furniture,881.69
ORD-9168,17-01-2023,2500,NA,Office Supplies,1965.58
ORD-9169,18-01-2023,2950,APAC,Furniture,1701.59
ORD-9170,18-01-2023,2727,NA,Furniture,1474.05
ORD-9171,18-01-2023,1764,APAC,Office Supplies,1779.78
ORD-9172,18-01-2023,1920,LATAM,Office Supplies,1476.26
ORD-9173,18-01-2023,1549,LATAM,Office Supplies,1808.74
ORD-9174,18-01-2023,1013,LATAM,Technology,128.02
ORD-9175,18-01-2023,1391,NA,Office Supplies,923.01
ORD-9176,18-01-2023,2370,NA,Technology,1498.86
ORD-9177,18-01-2023,1309,APAC,Office Supplies,1174.93
ORD-9178,18-01-2023,1385,EMEA,Office Supplies,366.83
ORD-9179,18-01-2023,2232,EMEA,Office Supplies,694.17
ORD-9180,18-01-2023,2380,LATAM,Technology,649.19
ORD-9181,18-01-2023,1973,EMEA,Furniture,537.47
ORD-9182,18-01-2023,2624,LATAM,Office Supplies,699.41
ORD-9183,18-01-2023,2591,APAC,Technology,1039.41
ORD-9184,18-01-2023,2117,EMEA,Office Supplies,1712.64
ORD-9185,18-01-2023,2116,EMEA,Furniture,1489.22
ORD-9186,18-01-2023,1339,LATAM,Technology,1673.79
ORD-9187,18-01-2023,1596,APAC,Office Supplies,1769.54
ORD-9188,18-01-2023,2468,EMEA,Office Supplies,843.98
ORD-9189,18-01-2023,1756,EMEA,Office Supplies,705.13
ORD-9190,18-01-2023,2045,EMEA,Furniture,134.09
ORD-9191,18-01-2023,1290,APAC,Technology,1862.37
ORD-9192,18-01-2023,2508,APAC,Office Supplies,150.33
ORD-9193,19-01-2023,2807,EMEA,Office Supplies,1487.45
ORD-9194,19-01-2023,1305,LATAM,Technology,768.65
ORD-9195,19-01-2023,1633,LATAM,Furniture,1898.59
ORD-9196,19-01-2023,2151,EMEA,Furniture,850.81
ORD-9197,19-01-2023,1624,APAC,Furniture,1636.88
ORD-9198,19-01-2023,1938,EMEA,Furniture,579.66
ORD-9199,19-01-2023,2296,APAC,Furniture,612.2
ORD-9200,19-01-2023,1847,EMEA,Office Supplies,1199.13
ORD-9201,19-01-2023,1441,APAC,Office Supplies,1996.01
ORD-9202,19-01-2023,1502,NA,Office Supplies,1044.79
ORD-9203,19-01-2023,1129,LATAM,Technology,1873.89
ORD-9204,19-01-2023,2155,NA,Furniture,1576.77
ORD-9205,19-01-2023,1596,LATAM,Technology,1595.81
ORD-9206,19-01-2023,2958,APAC,Furniture,883.2
ORD-9207,19-01-2023,2505,NA,Furniture,785.35
ORD-9208,19-01-2023,1861,LATAM,Technology,400.01
ORD-9209,19-01-2023,2413,EMEA,Office Supplies,1928.6
ORD-9210,19-01-2023,1592,APAC,Technology,1919.6
ORD-9211,19-01-2023,1998,APAC,Office Supplies,1499.19
ORD-9212,19-01-2023,1324,EMEA,Furniture,606.58
ORD-9213,19-01-2023,2092,EMEA,Office Supplies,505.46
ORD-9214,19-01-2023,2683,LATAM,Furniture,1977.45
ORD-9215,19-01-2023,1447,APAC,Furniture,151.75
ORD-9216,19-01-2023,2551,LATAM,Office Supplies,1690.26
ORD-9217,20-01-2023,1818,EMEA,Furniture,723.81
ORD-9218,20-01-2023,2640,APAC,Office Supplies,849.36
ORD-9219,20-01-2023,2188,EMEA,Technology,1667.32
ORD-9220,20-01-2023,2511,LATAM,Furniture,199.39
ORD-9221,20-01-2023,2736,LATAM,Furniture,721.26
ORD-9222,20-01-2023,1708,LATAM,Technology,1905.01
ORD-9223,20-01-2023,2449,APAC,Furniture,1404.15
ORD-9224,20-01-2023,2720,EMEA,Technology,1514.78
ORD-9225,20-01-2023,2857,EMEA,Technology,1519.86
ORD-9226,20-01-2023,1264,LATAM,Furniture,139.93
ORD-9227,20-01-2023,2898,LATAM,Technology,422.35
ORD-9228,20-01-2023,1611,LATAM,Technology,992.7
ORD-9229,20-01-2023,2365,LATAM,Technology,748.94
ORD-9230,20-01-2023,1831,NA,Furniture,833.61
ORD-9231,20-01-2023,2749,NA,Technology,1567.27
ORD-9232,20-01-2023,2301,NA,Office Supplies,49.06
ORD-9233,20-01-2023,1673,LATAM,Office Supplies,1327.77
ORD-9234,20-01-2023,2462,LATAM,Technology,20.22
ORD-9235,20-01-2023,1156,EMEA,Office Supplies,144.86
ORD-9236,20-01-2023,2445,APAC,Furniture,828.41
ORD-9237,20-01-2023,1250,EMEA,Technology,1685.08
ORD-9238,20-01-2023,1877,NA,Furniture,307.09
ORD-9239,20-01-2023,2632,EMEA,Office Supplies,1118.15
ORD-9240,20-01-2023,1529,LATAM,Office Supplies,1363.44
ORD-9241,21-01-2023,1326,NA,Office Supplies,474.48
ORD-9242,21-01-2023,1960,NA,Office Supplies,1034.41
ORD-9243,21-01-2023,1894,APAC,Furniture,1824.59
ORD-9244,21-01-2023,1096,APAC,Technology,1034.21
ORD-9245,21-01-2023,1512,NA,Furniture,331.5
ORD-9246,21-01-2023,1215,NA,Technology,1263.07
ORD-9247,21-01-2023,2155,EMEA,Office Supplies,1192.56
ORD-9248,21-01-2023,2283,NA,Office Supplies,73.37
ORD-9249,21-01-2023,1124,LATAM,Office Supplies,199.38
ORD-9250,21-01-2023,2105,EMEA,Office Supplies,330.43
ORD-9251,21-01-2023,2306,LATAM,Furniture,289.85
ORD-9252,21-01-2023,2706,LATAM,Technology,533.74
ORD-9253,21-01-2023,1058,LATAM,Technology,919.13
ORD-9254,21-01-2023,2567,NA,Office Supplies,756
ORD-9255,21-01-2023,1160,APAC,Furniture,1783.49
ORD-9256,21-01-2023,1283,APAC,Office Supplies,1231.98
ORD-9257,21-01-2023,1105,LATAM,Technology,1754.77
ORD-9258,21-01-2023,2128,NA,Technology,1063.54
ORD-9259,21-01-2023,2462,EMEA,Furniture,197.94
ORD-9260,21-01-2023,1227,LATAM,Technology,937.31
ORD-9261,21-01-2023,2723,EMEA,Furniture,1647.62
ORD-9262,21-01-2023,2605,EMEA,Office Supplies,404.33
ORD-9263,21-01-2023,1317,NA,Office Supplies,200.6
ORD-9264,21-01-2023,2487,NA,Furniture,672.28
ORD-9265,22-01-2023,1801,APAC,Office Supplies,790.02
ORD-9266,22-01-2023,2622,APAC,Furniture,626.39
ORD-9267,22-01-2023,2905,NA,Office Supplies,287.78
ORD-9268,22-01-2023,1873,LATAM,Office Supplies,516.66
ORD-9269,22-01-2023,1471,APAC,Technology,1370.92
ORD-9270,22-01-2023,2079,EMEA,Technology,784.14
ORD-9271,22-01-2023,1624,LATAM,Furniture,1272.45
ORD-9272,22-01-2023,1012,EMEA,Office Supplies,1081.88
ORD-9273,22-01-2023,2463,NA,Office Supplies,1107.12
ORD-9274,22-01-2023,2041,EMEA,Office Supplies,512.13
ORD-9275,22-01-2023,1693,LATAM,Technology,1052.66
ORD-9276,22-01-2023,1972,NA,Furniture,66.72
ORD-9277,22-01-2023,1112,LATAM,Furniture,874.85
ORD-9278,22-01-2023,1228,EMEA,Furniture,1153.79
ORD-9279,22-01-2023,1170,LATAM,Office Supplies,380.35
ORD-9280,22-01-2023,1294,NA,Furniture,527.99
ORD-9281,22-01-2023,1188,EMEA,Technology,454.67
ORD-9282,22-01-2023,1425,EMEA,Technology,159.7
ORD-9283,22-01-2023,1976,APAC,Furniture,708.76
ORD-9284,22-01-2023,2102,APAC,Office Supplies,1958.35
ORD-9285,22-01-2023,1657,LATAM,Technology,720.68
ORD-9286,22-01-2023,1918,APAC,Technology,931.86
ORD-9287,22-01-2023,2205,APAC,Office Supplies,1313.11
ORD-9288,22-01-2023,1498,APAC,Office Supplies,1304.03
ORD-9289,23-01-2023,2821,APAC,Furniture,1900.79
ORD-9290,23-01-2023,1761,NA,Technology,1717.98
ORD-9291,23-01-2023,1865,NA,Technology,1592.02
ORD-9292,23-01-2023,1825,APAC,Furniture,1904.22
ORD-9293,23-01-2023,2731,LATAM,Furniture,476.92
ORD-9294,23-01-2023,2858,NA,Technology,1241.77
ORD-9295,23-01-2023,1070,APAC,Technology,1776.65
ORD-9296,23-01-2023,1247,NA,Office Supplies,1255.79
ORD-9297,23-01-2023,1145,EMEA,Office Supplies,1955.29
ORD-9298,23-01-2023,2641,NA,Technology,218.7
ORD-9299,23-01-2023,2798,NA,Technology,889.87
ORD-9300,23-01-2023,2319,LATAM,Office Supplies,1955.18
ORD-9301,23-01-2023,1581,NA,Furniture,771.54
ORD-9302,23-01-2023,1469,LATAM,Furniture,1484.32
ORD-9303,23-01-2023,2529,EMEA,Technology,80.2
ORD-9304,23-01-2023,1192,APAC,Technology,1395.78
ORD-9305,23-01-2023,2091,LATAM,Office Supplies,1870.56
ORD-9306,23-01-2023,1493,NA,Technology,777.76
ORD-9307,23-01-2023,2840,NA,Furniture,62.17
ORD-9308,23-01-2023,1051,LATAM,Office Supplies,75.26
ORD-9309,23-01-2023,1881,EMEA,Office Supplies,1786.21
ORD-9310,23-01-2023,1362,APAC,Furniture,1450.58
ORD-9311,23-01-2023,2820,NA,Furniture,231.24
ORD-9312,23-01-2023,1916,EMEA,Office Supplies,128.09
ORD-9313,24-01-2023,1473,APAC,Technology,1613.55
ORD-9314,24-01-2023,2869,APAC,Furniture,1623.52
ORD-9315,24-01-2023,1520,NA,Office Supplies,258.63
ORD-9316,24-01-2023,2786,LATAM,Technology,617.01
ORD-9317,24-01-2023,2454,NA,Technology,1564.45
ORD-9318,24-01-2023,2867,NA,Office Supplies,1060.32
ORD-9319,24-01-2023,2321,NA,Furniture,1914.04
ORD-9320,24-01-2023,2458,EMEA,Technology,972.5
ORD-9321,24-01-2023,2719,LATAM,Furniture,1360.38
ORD-9322,24-01-2023,1690,EMEA,Office Supplies,1029.37
ORD-9323,24-01-2023,2221,NA,Furniture,1887.07
ORD-9324,24-01-2023,2151,LATAM,Technology,809.35
ORD-9325,24-01-2023,1531,APAC,Office Supplies,475
ORD-9326,24-01-2023,2434,LATAM,Technology,666.74
ORD-9327,24-01-2023,2957,NA,Technology,1708.49
ORD-9328,24-01-2023,1839,LATAM,Office Supplies,1005.92
ORD-9329,24-01-2023,2088,APAC,Office Supplies,721.42
ORD-9330,24-01-2023,2717,APAC,Furniture,1097.63
ORD-9331,24-01-2023,1240,LATAM,Office Supplies,283.79
ORD-9332,24-01-2023,2392,APAC,Furniture,30.61
ORD-9333,24-01-2023,1535,EMEA,Office Supplies,575.56
ORD-9334,24-01-2023,2407,LATAM,Technology,1217.91
ORD-9335,24-01-2023,2454,APAC,Furniture,1429.13
ORD-9336,24-01-2023,2990,APAC,Office Supplies,1656.69
ORD-9337,25-01-2023,1082,LATAM,Furniture,1854.79
ORD-9338,25-01-2023,1981,EMEA,Furniture,835.98
ORD-9339,25-01-2023,2854,LATAM,Furniture,1486.22
ORD-9340,25-01-2023,2720,APAC,Technology,167.85
ORD-9341,25-01-2023,1950,LATAM,Office Supplies,133.91
ORD-9342,25-01-2023,2851,APAC,Office Supplies,267.1
ORD-9343,25-01-2023,1610,NA,Furniture,908.17
ORD-9344,25-01-2023,1573,LATAM,Office Supplies,438.34
ORD-9345,25-01-2023,1285,LATAM,Technology,588.11
ORD-9346,25-01-2023,1988,APAC,Furniture,1302.8
ORD-9347,25-01-2023,2557,APAC,Technology,729.87
ORD-9348,25-01-2023,1458,APAC,Technology,1123.6
ORD-9349,25-01-2023,2235,APAC,Office Supplies,836.56
ORD-9350,25-01-2023,1125,LATAM,Office Supplies,354.56
ORD-9351,25-01-2023,2436,APAC,Furniture,166.56
ORD-9352,25-01-2023,2522,LATAM,Technology,487.74
ORD-9353,25-01-2023,1424,EMEA,Office Supplies,134.25
ORD-9354,25-01-2023,1553,LATAM,Furniture,1244.85
ORD-9355,25-01-2023,1609,APAC,Furniture,1595.52
ORD-9356,25-01-2023,2984,APAC,Office Supplies,692.69
ORD-9357,25-01-2023,2566,EMEA,Technology,786.48
ORD-9358,25-01-2023,2181,LATAM,Furniture,1636.06
ORD-9359,25-01-2023,1111,EMEA,Office Supplies,460.77
ORD-9360,25-01-2023,1401,LATAM,Furniture,255.94
ORD-9361,26-01-2023,2782,APAC,Office Supplies,1012.21
ORD-9362,26-01-2023,1121,LATAM,Furniture,1299.46
ORD-9363,26-01-2023,1272,APAC,Technology,1207.32
ORD-9364,26-01-2023,2317,APAC,Furniture,1433.47
ORD-9365,26-01-2023,1397,NA,Office Supplies,132.37
ORD-9366,26-01-2023,1470,NA,Office Supplies,867.84
ORD-9367,26-01-2023,1984,LATAM,Office Supplies,492.37
ORD-9368,26-01-2023,2230,APAC,Technology,1523.06
ORD-9369,26-01-2023,2133,EMEA,Office Supplies,1748.01
ORD-9370,26-01-2023,2463,APAC,Office Supplies,577.04
ORD-9371,26-01-2023,2301,EMEA,Technology,208.53
ORD-9372,26-01-2023,2986,LATAM,Office Supplies,521.79
ORD-9373,26-01-2023,2591,LATAM,Office Supplies,225.94
ORD-9374,26-01-2023,2910,EMEA,Technology,658.4
ORD-9375,26-01-2023,2938,EMEA,Furniture,1085.63
ORD-9376,26-01-2023,1568,APAC,Office Supplies,1947.89
ORD-9377,26-01-2023,2963,LATAM,Furniture,810.75
ORD-9378,26-01-2023,2505,APAC,Technology,455.68
ORD-9379,26-01-2023,2826,EMEA,Office Supplies,350.27
ORD-9380,26-01-2023,2137,NA,Office Supplies,362.62
ORD-9381,26-01-2023,2916,NA,Technology,401.34
ORD-9382,26-01-2023,1896,NA,Office Supplies,1529.29
ORD-9383,26-01-2023,1819,EMEA,Furniture,140.83
ORD-9384,26-01-2023,1852,APAC,Furniture,1994.86
ORD-9385,27-01-2023,2500,LATAM,Technology,1054.92
ORD-9386,27-01-2023,1709,EMEA,Office Supplies,1097.66
ORD-9387,27-01-2023,2956,NA,Office Supplies,727.98
ORD-9388,27-01-2023,1320,APAC,Technology,1386.71
ORD-9389,27-01-2023,1178,LATAM,Furniture,953.48
ORD-9390,27-01-2023,1896,LATAM,Furniture,671.54
ORD-9391,27-01-2023,1218,EMEA,Technology,544.97
ORD-9392,27-01-2023,1788,EMEA,Office Supplies,1852.79
ORD-9393,27-01-2023,2972,LATAM,Furniture,596.16
ORD-9394,27-01-2023,2551,LATAM,Office Supplies,884.06
ORD-9395,27-01-2023,1491,NA,Furniture,713.68
ORD-9396,27-01-2023,2914,LATAM,Office Supplies,190.63
ORD-9397,27-01-2023,1060,EMEA,Furniture,388.15
ORD-9398,27-01-2023,2077,APAC,Office Supplies,395.21
ORD-9399,27-01-2023,2703,NA,Technology,1393.43
ORD-9400,27-01-2023,1537,NA,Furniture,825.04
ORD-9401,27-01-2023,1847,LATAM,Technology,1568.3
ORD-9402,27-01-2023,1987,APAC,Furniture,1423.72
ORD-9403,27-01-2023,1064,NA,Furniture,400.26
ORD-9404,27-01-2023,2635,EMEA,Furniture,1134.58
ORD-9405,27-01-2023,1585,LATAM,Office Supplies,1490.96
ORD-9406,27-01-2023,2727,EMEA,Furniture,1273.42
ORD-9407,27-01-2023,1170,LATAM,Technology,1208.03
ORD-9408,27-01-2023,2296,NA,Office Supplies,1484.43
ORD-9409,28-01-2023,2912,LATAM,Office Supplies,132.43
ORD-9410,28-01-2023,2722,APAC,Furniture,1468.22
ORD-9411,28-01-2023,1534,EMEA,Office Supplies,559.86
ORD-9412,28-01-2023,2414,APAC,Furniture,1152.31
ORD-9413,28-01-2023,2963,EMEA,Technology,499.76
ORD-9414,28-01-2023,1692,EMEA,Office Supplies,1680.86
ORD-9415,28-01-2023,2350,LATAM,Office Supplies,971.51
ORD-9416,28-01-2023,1107,NA,Technology,1293.02
ORD-9417,28-01-2023,2870,NA,Technology,1592.28
ORD-9418,28-01-2023,2185,APAC,Furniture,1792.72
ORD-9419,28-01-2023,1813,LATAM,Office Supplies,1469.48
ORD-9420,28-01-2023,2004,NA,Technology,314.56
ORD-9421,28-01-2023,1451,EMEA,Office Supplies,1711.97
ORD-9422,28-01-2023,2229,EMEA,Technology,1244.78
ORD-9423,28-01-2023,1589,LATAM,Office Supplies,1226.71
ORD-9424,28-01-2023,2039,APAC,Technology,1844.25
ORD-9425,28-01-2023,1326,LATAM,Office Supplies,512.69
ORD-9426,28-01-2023,1607,APAC,Furniture,494.38
ORD-9427,28-01-2023,1658,LATAM,Office Supplies,1036.12
ORD-9428,28-01-2023,1001,EMEA,Furniture,1506.71
ORD-9429,28-01-2023,2033,LATAM,Furniture,905.54
ORD-9430,28-01-2023,1433,NA,Furniture,1275.1
ORD-9431,28-01-2023,1124,NA,Office Supplies,916
ORD-9432,28-01-2023,2104,LATAM,Office Supplies,1228.57
ORD-9433,29-01-2023,1484,APAC,Furniture,1648.08
ORD-9434,29-01-2023,1651,APAC,Technology,377.34
ORD-9435,29-01-2023,2861,EMEA,Office Supplies,1396.85
ORD-9436,29-01-2023,2173,EMEA,Office Supplies,1579.1
ORD-9437,29-01-2023,1799,APAC,Office Supplies,905.28
ORD-9438,29-01-2023,1872,LATAM,Office Supplies,660
ORD-9439,29-01-2023,2363,EMEA,Furniture,46.82
ORD-9440,29-01-2023,1128,APAC,Technology,1598.27
ORD-9441,29-01-2023,1437,APAC,Technology,669.32
ORD-9442,29-01-2023,1750,LATAM,Technology,727.47
ORD-9443,29-01-2023,1500,NA,Technology,685.29
ORD-9444,29-01-2023,2081,APAC,Furniture,1007.5
ORD-9445,29-01-2023,2221,EMEA,Office Supplies,1410.95
ORD-9446,29-01-2023,1210,LATAM,Office Supplies,1548.29
ORD-9447,29-01-2023,2937,LATAM,Furniture,797.29
ORD-9448,29-01-2023,1901,LATAM,Office Supplies,1332.94
